2019-02-12 15:18:05,996 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/apache/maven/plugins/maven-war-plugin/2.2/maven-war-plugin-2.2.pom
2019-02-12 15:18:06,184 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.22.50:8081/nexus/content/groups/dynamic-public/com/thoughtworks/xstream/xstream/1.3.1/xstream-1.3.1.pom
2019-02-12 15:18:06,196 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.22.50:8081/nexus/content/groups/dynamic-public/com/thoughtworks/xstream/xstream/1.3.1/xstream-1.3.1.pom
2019-02-12 15:18:06,207 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.22.50:8081/nexus/content/groups/dynamic-public/com/thoughtworks/xstream/xstream-parent/1.3.1/xstream-parent-1.3.1.pom
2019-02-12 15:18:06,221 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.22.50:8081/nexus/content/groups/dynamic-public/com/thoughtworks/xstream/xstream-parent/1.3.1/xstream-parent-1.3.1.pom
2019-02-12 15:18:06,235 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/apache/maven/shared/maven-filtering/1.0-beta-2/maven-filtering-1.0-beta-2.pom
2019-02-12 15:18:06,251 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/apache/maven/shared/maven-filtering/1.0-beta-2/maven-filtering-1.0-beta-2.pom
2019-02-12 15:18:06,263 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/apache/maven/shared/maven-shared-components/10/maven-shared-components-10.pom
2019-02-12 15:18:06,274 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/apache/maven/shared/maven-shared-components/10/maven-shared-components-10.pom
2019-02-12 15:18:06,337 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/codehaus/plexus/plexus-interpolation/1.6/plexus-interpolation-1.6.pom
